ID,取引価格（総額）_log
1000077,7.912056179707639
1000129,6.810276898726252
1000130,7.188127105161463
1000132,7.146160797333561
1000133,6.650924514868581
1000134,7.6976983031574955
1000135,7.542712300775053
1000417,6.536263005780386
1000419,6.407219854190595
1000420,7.955529927478215
1000421,7.737455025896961
1000424,7.497700436150663
1000426,7.298143782813606
1000591,7.44343881514279
1000593,7.41814464244158
1000594,7.565913721513192
1000773,6.76881269953616
1000774,6.8318472920306785
1000776,6.67408629063869
1000838,7.179306480135552
1000841,7.043216191398248
1000845,7.620125809053845
1000848,7.105106205152204
1000851,6.479020382757107
1001023,7.5996963042782335
1001025,7.658743929839043
1001027,7.8725657775450415
1001161,7.255357121218023
1001200,7.72312108017849
1001201,7.543313466908112
1001328,6.524984627475879
1001330,7.4715542945142195
1001429,7.328854270969348
1001432,7.584758365186664
1001513,7.464172349138545
1001575,7.318072251480339
1001578,7.474810292032935
1001637,7.450578709073843
1001712,6.636466251655487
1001888,7.600536068930289
1001942,7.765249092111164
1001945,7.65386327285781
1001948,7.457075404169081
1001954,7.892314027585583
1001957,7.35803220741131
1002322,7.631618677859874
1002753,7.438017853820455
1002850,7.597079123457846
1002906,7.250893444085966
1002907,6.654440444515847
1002948,7.403529490758584
1002950,7.039711763557054
1002952,6.920511973383254
1003048,7.659408021574576
1003051,6.782247632164888
1003052,7.50237766972301
1003054,7.0806731593956185
1003056,6.421136885055241
1003059,7.659408021574576
1003062,7.535667513957931
1003064,7.644685846444358
1003203,7.629898241656568
1003289,7.021923197553731
1003291,7.54269989152388
1003418,7.600770710426734
1003421,7.167747122212667
1003424,6.934518129296319
1003607,7.254365882961055
1003682,7.300891392968944
1003785,7.59282670277329
1003914,7.056929277872823
1003977,7.465120870997236
1004102,7.607614911143981
1004599,7.5208741363702885
1004738,7.5546024653938
1004801,7.586725145418889
1004805,7.577225922188105
1005034,6.937801796919532
1005105,7.155403411043827
1005110,7.550190533109884
1005116,7.484531525167777
1005121,7.46952534099994
1005203,6.48938318183361
1005255,7.453198679822948
1005266,7.073708134145474
1005268,6.875765353317668
1005270,7.593862438741034
1005273,6.875765353317668
1005367,7.720270948307005
1005377,7.580488692509837
1005378,7.490545741010243
1005380,7.445105114436686
1005382,7.5328619281483835
1005575,7.6209479534131
1005596,6.533119819570132
1005598,6.797832500258658
1005654,7.424735038633387
1005658,7.520576415408314
1005662,7.44276668535399
1005666,7.5449667313216295
1005670,7.401348694311168
1005673,7.559780996431261
1005676,6.636257014954153
1005678,6.970915504312443
1005811,6.8733766251369
1005813,7.463773655114997
1005942,6.349465036674476
1005943,7.0521185167093545
1005945,6.362205909174499
1006265,7.4559241770120925
1006427,6.9486420483177245
1006431,6.6765748772536115
1006435,6.356456528201608
1006580,7.340795060140018
1006650,7.217547695520271
1006653,7.117531378492331
1006797,7.326486714332797
1007115,7.571940622371378
1007180,7.013435165301262
1007356,6.802447880998083
1007424,6.97174462238849
1007426,7.130045675720063
1007429,6.7699341043462615
1007507,6.8432866952383264
1007511,7.063412308866682
1007802,7.017014741535254
1008066,7.232411284083841
1008069,7.021411314852581
1008173,6.272097947887047
1008176,7.181177389244684
1008180,7.0364071381383715
1008460,7.604848458189255
1008462,7.5287631675403075
1008547,6.851031011521445
1008658,6.904392836927457
1008724,7.5615436833448495
1008777,7.197042396046124
1008779,7.250213332370295
1008780,7.5330362492660425
1008972,7.224881022556518
1009091,7.394521399850604
1009289,7.166390567039924
1009291,7.5283729162694595
1009320,7.027906634312958
1009322,7.401471589980585
1009533,7.0063520520636295
1009578,6.903466853484515
1009611,7.661580065878842
1009617,7.60797885241551
1009834,6.865026406507272
1010110,7.599099547134842
1010325,7.104291401246465
1010328,7.319358399455325
1010591,7.504829565961782
1010594,7.44540668800875
1010596,7.44540668800875
1010624,7.068971343280675
1010667,7.383181542883502
1010675,7.318786697169752
1010769,7.498804496001279
1010881,6.646438010212536
1010970,6.370715200832876
1010971,7.331651136944186
1011157,6.621505418101898
1011182,6.813369143407041
1011236,7.274277283833569
1011239,7.113227354171417
1011426,7.647632146132448
1011435,7.057589376864116
1011563,7.034956259446291
1011568,6.839820647096592
1011695,6.9601297927366215
1011871,7.249912863020369
1011883,7.24479217703666
1012003,7.498154360059852
1012245,6.998798809661171
1012422,7.688647325359898
1012448,6.928005915752132
1012544,6.572556090264989
1012548,6.527989276576824
1012553,6.358046764341989
1012558,6.534623939398407
1012563,6.561751325376966
1012567,6.4383624215617825
1012570,6.429342667485302
1012573,6.314851048094388
1012576,6.804393527333417
1012580,6.804393527333417
1013250,6.919484449240265
1013746,7.091816174054647
1013747,7.176957446775941
1013770,7.9070354710734145
1013773,7.49073336596256
1013866,6.411247874883123
1013868,6.346832712715242
1013870,6.866280719157152
1013958,7.445643945968871
1013993,7.466839613139823
1014053,7.544364106384819
1014056,6.587582223264755
1014059,6.6520609273383196
1014165,6.594802064742288
1014211,7.626135716301735
1014307,7.184080488279946
1014372,6.730728693441553
1014375,7.135848643723647
1014378,6.645048845953804
1014446,7.082572841950309
1014557,6.366276732817888
1014761,7.134707696774272
1014811,7.0852663281841135
1014996,6.674396840564215
1014998,7.32572806318029
1015000,6.6018973441845015
1015318,7.257936556051541
1015322,7.257936556051541
1015470,7.309452528491936
1015739,7.249557619155244
1015743,6.891544797893514
1015961,7.209746602339528
1015962,7.452894652308505
1016103,7.067617533171169
1016186,6.774740939545972
1016489,7.262800368131053
1016569,7.3829000553509205
1016701,7.268280036296843
1016830,7.521644337136729
1016832,7.483268997514457
1017199,7.172500811057163
1017752,7.131950536059456
1017933,7.06631636170456
1017939,7.172160447357672
1018609,7.21574706903759
1018828,7.093128927017144
1018830,7.209881363033828
1019002,6.940715279299211
1020159,7.116669856899998
1020162,7.306475896182919
1020165,7.297084532523493
1020716,6.624158938413255
1020853,6.727911331294107
1024000,7.103806928365933
1025273,7.179397566808887
1025317,7.445503482804416
1025445,6.56400570761074
1025625,6.88355839568527
1025719,6.60422642214528
1025864,7.228338181200702
1025903,7.496553932232163
1025921,6.4232407590759175
1026006,7.464568405722867
1026146,7.3955637600647846
1026402,6.5311933926021934
1026442,7.124506197924419
1026593,7.355891944659334
1026899,7.253920855535837
1026901,6.319792633164336
1027441,7.063953165793263
1028913,7.103367665271318
1029883,7.210699917639304
1030145,7.143410838793074
1030394,7.174998993446808
1030509,7.009691368220168
1030550,7.548754554937229
1030684,7.431945404121249
1030686,7.391390622444651
1030690,7.391390622444651
