ID,取引価格（総額）_log
1000077,7.885391561348323
1000129,6.730108902027086
1000130,7.1263660779478455
1000132,7.108569755176211
1000133,6.61779019496747
1000134,7.653894098848246
1000135,7.548452477726759
1000417,6.548226290471262
1000419,6.434720941888738
1000420,7.832115641239941
1000421,7.7136943639058275
1000424,7.470576071264084
1000426,7.314449736989099
1000591,7.4266766354933
1000593,7.434726109182719
1000594,7.560093449091972
1000773,6.768941803890129
1000774,6.879578346030104
1000776,6.66492495197524
1000838,7.158584430032585
1000841,7.033011164609548
1000845,7.604630208298366
1000848,7.143382886524459
1000851,6.519495886732289
1001023,7.504390837554451
1001025,7.597574238167422
1001027,7.858501929177248
1001161,7.224047626728811
1001200,7.6733609389231505
1001201,7.52547615036168
1001328,6.5275308607899225
1001330,7.446911729034914
1001429,7.336119768210427
1001432,7.514265043049979
1001513,7.4231452418353205
1001575,7.296772259131276
1001578,7.4970941791543115
1001637,7.398823093608445
1001712,6.596710925836695
1001888,7.579889049694087
1001942,7.692734887830073
1001945,7.600979600441328
1001948,7.393491905766756
1001954,7.837889775226385
1001957,7.331674285290028
1002322,7.573969353008177
1002753,7.410113048688246
1002850,7.614486426264994
1002906,7.2979527975591125
1002907,6.645176496779183
1002948,7.428231905365577
1002950,7.044036789024086
1002952,6.941404362236477
1003048,7.589880454664848
1003051,6.753363451738026
1003052,7.439249012527987
1003054,7.003828628515624
1003056,6.452343712160203
1003059,7.586205093507695
1003062,7.49337282787397
1003064,7.657083800566343
1003203,7.598740229978864
1003289,6.979567902078212
1003291,7.554302742417252
1003418,7.55821862793728
1003421,7.1622088578590395
1003424,6.8978325672234995
1003607,7.262761354714492
1003682,7.31448825587862
1003785,7.588989206051622
1003914,7.026194937133828
1003977,7.45185945646352
1004102,7.544231426959284
1004599,7.550135415519575
1004738,7.565992338771856
1004801,7.578085109931648
1004805,7.574212016257324
1005034,7.039678286607173
1005105,7.178109585898766
1005110,7.527500256584854
1005116,7.506910352641034
1005121,7.503945091545826
1005203,6.580999491485367
1005255,7.3973413381768065
1005266,6.966226972048561
1005268,6.899271690534314
1005270,7.581330268633629
1005273,6.903775695475973
1005367,7.728953719742845
1005377,7.59122101993259
1005378,7.497439095491485
1005380,7.440286916025773
1005382,7.532570962978096
1005575,7.636361845932603
1005596,6.528976612759677
1005598,6.88309182822906
1005654,7.368212492233003
1005658,7.494130932754305
1005662,7.41679981200916
1005666,7.496601961226562
1005670,7.37508015582731
1005673,7.5269662950882354
1005676,6.606908264586356
1005678,6.924157987220564
1005811,6.910881703632214
1005813,7.493965651730566
1005942,6.279608537879266
1005943,7.011689209778105
1005945,6.258887063807476
1006265,7.4300869632158895
1006427,6.9856118403361025
1006431,6.678478287018774
1006435,6.367467490167955
1006580,7.291110524498492
1006650,7.253455281360586
1006653,7.112887329789447
1006797,7.35167236578068
1007115,7.538446985126821
1007180,7.077055387794199
1007356,6.777891981623205
1007424,6.96791014132673
1007426,7.121030938786893
1007429,6.790282955957152
1007507,6.910070763875605
1007511,6.996219016579438
1007802,7.00517506861472
1008066,7.230316300992405
1008069,7.05395565378413
1008173,6.301835337792469
1008176,7.167799361159323
1008180,7.055787778083317
1008460,7.570297682060788
1008462,7.520106554684199
1008547,6.921338103837041
1008658,6.887734920813227
1008724,7.543296639857933
1008777,7.192585781460692
1008779,7.200459124073684
1008780,7.574820550279345
1008972,7.229002890941747
1009091,7.434888181622916
1009289,7.205188634395259
1009291,7.504145942800555
1009320,7.058191278164628
1009322,7.435831795252687
1009533,6.944347646823587
1009578,6.907853288867897
1009611,7.653911942130041
1009617,7.597646720541226
1009834,6.846663219132888
1010110,7.568948551792763
1010325,7.115940505435707
1010328,7.333150912388491
1010591,7.4882305873545905
1010594,7.424272134565986
1010596,7.421884046685112
1010624,7.026501410108059
1010667,7.404330578985722
1010675,7.282509234476807
1010769,7.480700363091718
1010881,6.45520722139385
1010970,6.362787821920055
1010971,7.308751549723874
1011157,6.613533214858277
1011182,6.753126418513271
1011236,7.222328230761041
1011239,7.083780292384715
1011426,7.6738388636786965
1011435,7.025881456421195
1011563,7.094820015932941
1011568,6.879914457816135
1011695,6.89274095067952
1011871,7.302809993123783
1011883,7.230471906869442
1012003,7.5049148973917195
1012245,7.056408741015823
1012422,7.603624523396328
1012448,7.026238514267541
1012544,6.617280958326314
1012548,6.5917027689140655
1012553,6.360938674926866
1012558,6.55569835519723
1012563,6.526855658171605
1012567,6.510064460994015
1012570,6.48703215047941
1012573,6.363080280106073
1012576,6.8548370015567555
1012580,6.8548370015567555
1013250,6.976467719452978
1013746,7.072671642498926
1013747,7.1698368240329
1013770,7.905810508068364
1013773,7.45123981398857
1013866,6.41286943674097
1013868,6.399721851264163
1013870,6.822906326970629
1013958,7.366435204214606
1013993,7.425073062571876
1014053,7.601521255977762
1014056,6.538456814666606
1014059,6.642652564304614
1014165,6.632002372444531
1014211,7.591137172379479
1014307,7.176115961220948
1014372,6.770071665272939
1014375,7.141023456872664
1014378,6.645932256155118
1014446,7.107840815332357
1014557,6.417412235927484
1014761,7.155713029785923
1014811,7.037162818554259
1014996,6.63832046236275
1014998,7.301727620065895
1015000,6.600197972951103
1015318,7.260018652598097
1015322,7.260018652598097
1015470,7.289468787780925
1015739,7.218975703525146
1015743,6.777281272146694
1015961,7.178075559067121
1015962,7.395055281502923
1016103,7.09888146241256
1016186,6.81998519827802
1016489,7.222583034777901
1016569,7.366614536101778
1016701,7.207599174356254
1016830,7.48949739546887
1016832,7.4033622880658125
1017199,7.1127358612462945
1017752,7.123743827129557
1017933,7.020295313659736
1017939,7.134064792349948
1018609,7.246703181891553
1018828,7.068911226942451
1018830,7.19714964475282
1019002,6.9693133922502595
1020159,7.166594465598276
1020162,7.326950296244048
1020165,7.293157967118273
1020716,6.628033048821281
1020853,6.775672477782637
1024000,7.123409793342256
1025273,7.1602979919874326
1025317,7.469678938289453
1025445,6.576666238874378
1025625,6.886441847372395
1025719,6.5438147680052605
1025864,7.227885837642908
1025903,7.493536491111411
1025921,6.4778589608095265
1026006,7.439565030053318
1026146,7.368239496540287
1026402,6.470814133663253
1026442,7.109181374017065
1026593,7.403327168789071
1026899,7.282493128503806
1026901,6.381022531344809
1027441,7.041856047598403
1028913,7.118416994462063
1029883,7.151145982349099
1030145,7.130202461474148
1030394,7.194310889514243
1030509,7.041610217816697
1030550,7.528882584212428
1030684,7.420180625596594
1030686,7.351855738166776
1030690,7.377452914049708
1031239,7.247574726240768
1031795,6.9091913826413105
1034447,7.0908613905630276
1035488,6.619703340910169
1035602,6.838523279344602
1035605,7.348273381697337
1035927,7.439391774140264
1036102,7.2990829667936
1036107,7.128098205534978
1036329,7.048763515480342
1036692,7.007348707985707
1037424,7.361722374660757
1038183,6.844510720294416
1038225,7.077668774613027
1038226,7.047796037351173
1038371,7.271756117234398
1038918,7.038584858785828
1039001,6.959317649242296
1039261,7.338604453490103
1039264,7.43812639574073
1039268,7.324848410218683
1039270,6.4759123964786705
1039274,7.29189877746955
1039281,6.47844571558225
1039453,7.438940821116737
1039460,7.422758828541757
1039628,7.207537615298201
1039630,7.006865282242993
1039633,7.214015280308423
1040034,7.264644163632543
1040166,6.341971678228153
1040169,7.4560234988248
1040308,7.561740452709112
1040310,7.059735519109779
1040312,7.012359064949042
1040314,7.244331225606265
1040316,6.520600562178274
1040318,7.5006182221301385
1040320,7.1782584458783045
1040606,6.917232940527784
1040608,7.523733690778947
1040779,7.268048865853421
1041436,7.016929147208602
1041531,7.128094052288178
1041630,6.431474249595365
1041719,6.990660715909534
1041721,7.113051492852447
1041724,7.243036726823305
1041731,7.051682581625392
1041734,7.266490765446539
1042108,7.2407944944960345
1042285,7.2721666064660635
1042684,7.241352910369425
1042873,7.043935086093982
1042876,7.353004249955281
1042877,7.446028917373346
