ID,取引価格（総額）_log
1000077,7.876708489189087
1000129,6.7888762940329155
1000130,7.173133871720235
1000132,7.1308219984688055
1000133,6.659565311647022
1000134,7.718098600272184
1000135,7.596786888792664
1000417,6.491926183267869
1000419,6.461491014423914
1000420,7.840745603492771
1000421,7.727644708372558
1000424,7.466725760457648
1000426,7.313112908398738
1000591,7.34295633937161
1000593,7.338566729582065
1000594,7.56774126469752
1000773,6.73813551704579
1000774,6.845491475056188
1000776,6.602103681154231
1000838,7.124474519209959
1000841,7.095743016216478
1000845,7.619052092492856
1000848,7.091005387909899
1000851,6.382713825176512
1001023,7.5667367970425214
1001025,7.666154143910597
1001027,7.898107315259531
1001161,7.191974905977735
1001200,7.717228462234429
1001201,7.51270464450805
1001328,6.443030851780959
1001330,7.463132913173124
1001429,7.287660337743137
1001432,7.573685723437985
1001513,7.43173262429479
1001575,7.277170017280108
1001578,7.4906030145689755
1001637,7.382884050589668
1001712,6.668306506782746
1001888,7.612564479643982
1001942,7.7799554820477335
1001945,7.63971717118816
1001948,7.37368622076601
1001954,7.950797986992922
1001957,7.303161309753258
1002322,7.602380550990452
1002753,7.439672857074438
1002850,7.577297757907909
1002906,7.2536098508228335
1002907,6.638426949424174
1002948,7.321553430011873
1002950,7.033761821194747
1002952,6.936607275622506
1003048,7.647351065251715
1003051,6.740117372054475
1003052,7.462392169617045
1003054,6.995605968827239
1003056,6.3738027961149895
1003059,7.675163305588055
1003062,7.568884825372166
1003064,7.67688418108163
1003203,7.615635595887022
1003289,6.8912760817589955
1003291,7.554029133470053
1003418,7.515652560144699
1003421,7.148440336105555
1003424,6.856221414076337
1003607,7.221058427409508
1003682,7.268687419809937
1003785,7.587651551398433
1003914,6.968760896926682
1003977,7.388487448264421
1004102,7.629659517318525
1004599,7.557495834561609
1004738,7.602859480668309
1004801,7.549550713431282
1004805,7.565902308601419
1005034,6.97527720811908
1005105,7.158956951724268
1005110,7.559149249453601
1005116,7.514240343761326
1005121,7.479575530311704
1005203,6.54799817696278
1005255,7.366046580578756
1005266,7.071488724971434
1005268,6.88373947882348
1005270,7.59065157865053
1005273,6.891792943520063
1005367,7.708268085267986
1005377,7.621640563350355
1005378,7.4966122974492695
1005380,7.489986907450866
1005382,7.572530143307674
1005575,7.576080419287961
1005596,6.532178499046824
1005598,6.796092956967047
1005654,7.370919671771097
1005658,7.514323241252222
1005662,7.458328169879997
1005666,7.495619975586625
1005670,7.3895935772423895
1005673,7.517212604601818
1005676,6.62821563895239
1005678,6.934110052474847
1005811,6.852384726950051
1005813,7.446779480633953
1005942,6.313206943727589
1005943,6.929633996049516
1005945,6.226742643347757
1006265,7.41132739352895
1006427,6.947170453604832
1006431,6.698168838901864
1006435,6.247212755840784
1006580,7.301616875429282
1006650,7.239120046372511
1006653,7.073444702850563
1006797,7.315318630725212
1007115,7.593051092945495
1007180,6.966981197106398
1007356,6.805737985401695
1007424,6.941209418433007
1007426,7.11228563585523
1007429,6.775994999166265
1007507,6.813667414286548
1007511,7.00098484356086
1007802,6.957254906414747
1008066,7.201907123036895
1008069,7.041847564690004
1008173,6.197785310094362
1008176,7.166607097611472
1008180,6.9980109059064
1008460,7.609940874018235
1008462,7.545910613765263
1008547,6.848825189158976
1008658,6.982716992713451
1008724,7.550354936430515
1008777,7.165191897199146
1008779,7.169098033386408
1008780,7.484902912574036
1008972,7.179170365662234
1009091,7.368347977362579
1009289,7.156397634832846
1009291,7.538315885956627
1009320,7.008538612568865
1009322,7.376264167873111
1009533,6.971056303875235
1009578,6.917349419835132
1009611,7.626995812422412
1009617,7.650697547486618
1009834,6.818626265614789
1010110,7.634047594557526
1010325,7.1163741592091325
1010328,7.3010088366977035
1010591,7.4932834773262424
1010594,7.398597371964107
1010596,7.4179253881427085
1010624,6.9927108525112045
1010667,7.35743058304963
1010675,7.3685550258753665
1010769,7.434027460913967
1010881,6.579029717698992
1010970,6.357047387223022
1010971,7.283852574836477
1011157,6.717432800443015
1011182,6.8454550846597275
1011236,7.140201603376862
1011239,7.086883879887891
1011426,7.634740031606206
1011435,7.084503793162761
1011563,7.059287399607057
1011568,6.849217107312787
1011695,6.890866776774398
1011871,7.187941108562079
1011883,7.176904369044803
1012003,7.4775248304327215
1012245,7.011474150455133
1012422,7.650781829229955
1012448,7.037250534050795
1012544,6.580055797112242
1012548,6.561631436518339
1012553,6.40858633835776
1012558,6.53253914564791
1012563,6.535340496833611
1012567,6.4484606575876535
1012570,6.5232170106689455
1012573,6.341856411158194
1012576,6.858352831459442
1012580,6.858352831459442
1013250,6.980359972839967
1013746,7.090225987801674
1013747,7.080500002504419
1013770,7.943915501646109
1013773,7.517721535367127
1013866,6.365276712430358
1013868,6.3842197296509475
1013870,6.800018947501702
1013958,7.438109612694569
1013993,7.445280895700245
1014053,7.537660621606564
1014056,6.5737701371366235
1014059,6.674147763064075
1014165,6.644978266269544
1014211,7.625733986510577
1014307,7.137600456586393
1014372,6.721541174251994
1014375,7.102127744384629
1014378,6.652627397112461
1014446,7.025940594873687
1014557,6.352947812622836
1014761,7.085238767457898
1014811,7.02675299450932
1014996,6.58073095198429
1014998,7.29506375180053
1015000,6.5436934038918135
1015318,7.269866449174186
1015322,7.269866449174186
1015470,7.2619810373374065
1015739,7.195182450287409
1015743,6.695924765722625
1015961,7.206214424407631
1015962,7.357277496096349
1016103,7.100113034928341
1016186,6.773698676698739
1016489,7.207002173429226
1016569,7.341226194954334
1016701,7.186988164936548
1016830,7.495888719144226
1016832,7.448576047261237
1017199,7.116034695971204
1017752,7.161359668075391
1017933,7.011347110483978
1017939,7.148428084905264
1018609,7.21928219387672
1018828,7.04931246447115
1018830,7.19737425523892
1019002,6.883244522501648
1020159,7.059491250733184
1020162,7.323482849512677
1020165,7.266327960491201
1020716,6.596955457388784
1020853,6.701671522184613
1024000,7.10614523303697
1025273,7.191127923825337
1025317,7.466088489375845
1025445,6.545150975250649
1025625,6.853782937092028
1025719,6.567109260971531
1025864,7.259623859812569
1025903,7.51830446942118
1025921,6.457544218216755
1026006,7.50061601923533
1026146,7.390295977483629
1026402,6.513806246759667
1026442,7.125765557337236
1026593,7.40291327543854
1026899,7.270318430965018
1026901,6.316102972070756
1027441,7.0488285581959955
1028913,7.005950020090056
1029883,7.17049323452682
1030145,7.104172380445131
1030394,7.19163411412479
1030509,7.09268136127855
1030550,7.510500369604685
1030684,7.420489521032815
1030686,7.349732445500838
1030690,7.392392021875832
1031239,7.237485688387352
1031795,6.992115520919101
1034447,7.075521499818072
1035488,6.6440028406176195
1035602,6.80749972564903
1035605,7.372369827706831
1035927,7.411123886191501
1036102,7.285836162393142
1036107,7.13074652444306
1036329,7.066570874990139
1036692,7.050995258044729
1037424,7.398254349300802
1038183,6.87496023495391
1038225,7.0292160567456525
1038226,7.0719867981141515
1038371,7.264333695188321
1038918,7.018151773073868
1039001,7.019565113799254
