ID,取引価格（総額）_log
1000077,7.844042023092603
1000129,6.68806024543051
1000130,7.180200513637952
1000132,7.147357039260556
1000133,6.672101702466046
1000134,7.689079305745307
1000135,7.569420177524771
1000417,6.418559566499005
1000419,6.422320261828402
1000420,7.848010808876309
1000421,7.732339039026749
1000424,7.553580737460947
1000426,7.393231994226488
1000591,7.430848441886098
1000593,7.408009333495144
1000594,7.572509570531428
1000773,6.7807702929050535
1000774,6.8215149848024845
1000776,6.723074426401168
1000838,7.1769473983952246
1000841,7.0726976928742165
1000845,7.591314576341812
1000848,7.183985813297494
1000851,6.448767208319
1001023,7.687866769705616
1001025,7.6356658133299
1001027,7.861057590211156
1001161,7.2299006620868305
1001200,7.670545948088309
1001201,7.5392076859854
1001328,6.461952171448863
1001330,7.4319375527031095
1001429,7.380603044359927
1001432,7.582568183473135
1001513,7.443796214645552
1001575,7.343408031827757
1001578,7.5102002611331224
1001637,7.429010076605324
1001712,6.663941984732849
1001888,7.580809526277179
1001942,7.742216745174035
1001945,7.634563148345468
1001948,7.422950653146658
1001954,7.866805745669422
1001957,7.328450688467656
1002322,7.544524895709857
1002753,7.36115781870593
1002850,7.587855308910157
1002906,7.4321577029932735
1002907,6.589420896938288
1002948,7.406151362626188
1002950,7.107296246341255
1002952,6.988634424721262
1003048,7.647321562090008
1003051,6.777978755710516
1003052,7.497763773893132
1003054,7.03755043153206
1003056,6.458777494396975
1003059,7.6782575900425245
1003062,7.534258785759123
1003064,7.61149735709837
1003203,7.597729004975165
1003289,7.0265153528415265
1003291,7.527058414902736
1003418,7.5627528092004175
1003421,7.164896020395354
1003424,6.837068088643518
1003607,7.383443917759682
1003682,7.26653176255673
1003785,7.5728809400397905
1003914,7.024508883469386
1003977,7.470921166255477
1004102,7.6117280407086945
1004599,7.546175081831998
1004738,7.574925297559661
1004801,7.6062425296071385
1004805,7.57863762154952
1005034,7.046668618728255
1005105,7.136909840619706
1005110,7.543880422226683
1005116,7.469263845586451
1005121,7.482730061529673
1005203,6.573806705562763
1005255,7.458194369142371
1005266,7.076711623586261
1005268,6.927245788918804
1005270,7.571451626398978
1005273,6.866133444218224
1005367,7.7371189736252575
1005377,7.604937870902173
1005378,7.469136203706101
1005380,7.4643944026195825
1005382,7.5294843680508725
1005575,7.575692157598383
1005596,6.541063640934296
1005598,6.815496904034178
1005654,7.328050771795227
1005658,7.431546192956731
1005662,7.357633246422019
1005666,7.447941685829577
1005670,7.419632360368678
1005673,7.51668437349191
1005676,6.582460051671576
1005678,6.905513628676534
1005811,6.883316658461992
1005813,7.477387438698847
1005942,6.270352424366642
1005943,6.990067413643359
1005945,6.319237726067039
1006265,7.471269874311294
1006427,7.010534752951731
1006431,6.556874894136031
1006435,6.161441729339523
1006580,7.259802383948037
1006650,7.333484752424665
1006653,7.1698034884059085
1006797,7.37516936139592
1007115,7.577204006758215
1007180,7.127271738099111
1007356,6.75554684107893
1007424,6.998125772505611
1007426,7.198797014834903
1007429,6.754095565732761
1007507,6.932529573445577
1007511,6.929339054565896
1007802,6.981446324386513
1008066,7.30318577713043
1008069,6.999710404899517
1008173,6.164203731564206
1008176,7.280139509613187
1008180,6.996219223308312
1008460,7.598230515818982
1008462,7.468891020296302
1008547,6.9121328857351685
1008658,6.937100233941638
1008724,7.561322718175934
1008777,7.27782932932628
1008779,7.275619304568808
1008780,7.523598143602836
1008972,7.269687945155637
1009091,7.434290190786986
1009289,7.212151076333401
1009291,7.476063911195414
1009320,7.093995509979356
1009322,7.421542893318768
1009533,6.941801967911959
1009578,6.893734853096262
1009611,7.666881937189322
1009617,7.650951416247231
1009834,6.784405926015558
1010110,7.494983938352947
1010325,7.172275865904094
1010328,7.284488957451454
1010591,7.487224692161196
1010594,7.405945369011018
1010596,7.400945897514654
1010624,7.098659328144373
1010667,7.429247368872392
1010675,7.283994325912716
1010769,7.455005066440962
1010881,6.624353508639078
1010970,6.39876539538781
1010971,7.3586265290021275
1011157,6.7019359315613505
1011182,6.87832429362883
1011236,7.249203232973935
1011239,7.138171358542921
1011426,7.699590880196045
1011435,7.10529476376083
1011563,7.198741197684385
1011568,6.9398030383474305
1011695,6.979207805681582
1011871,7.367667337325983
1011883,7.279319314632962
1012003,7.482587547968982
1012245,7.060393693615383
1012422,7.641623083257685
1012448,7.068489557251768
1012544,6.612464970730229
1012548,6.545245150482207
1012553,6.441325637205271
1012558,6.663161858013722
1012563,6.632384026033651
1012567,6.511269787161487
1012570,6.512527495531554
1012573,6.4037829744389185
1012576,6.87933974694462
1012580,6.87933974694462
1013250,7.028614543702025
1013746,7.146663080314914
1013747,7.163558088801867
1013770,7.938367074965155
1013773,7.487998918857864
1013866,6.340830946797264
1013868,6.353779388950089
1013870,6.7502422535132665
1013958,7.407472452639718
1013993,7.464679173985579
1014053,7.469082049417934
1014056,6.488849346406987
1014059,6.722252220222479
1014165,6.612974206960418
1014211,7.590893709171675
1014307,7.267402704298163
1014372,6.657191080552996
1014375,7.248903502518018
1014378,6.697526085573207
1014446,7.166387319104971
1014557,6.417481110254519
1014761,7.199483435745039
1014811,7.05035297005881
1014996,6.510187489139152
1014998,7.397868848878283
1015000,6.472322731487077
1015318,7.338671811305977
1015322,7.338671811305977
1015470,7.325778374184189
1015739,7.236380082922818
1015743,6.780672391914059
1015961,7.321402539646228
1015962,7.410120681232148
1016103,7.146855132139871
1016186,6.803641478868589
1016489,7.262499508357172
1016569,7.362060441230944
1016701,7.226745341666758
1016830,7.518658902350906
1016832,7.48785686213758
1017199,7.145440183723934
1017752,7.141604066709435
1017933,7.0677979707229
1017939,7.177877068404535
1018609,7.26644891703967
1018828,7.173312401001966
1018830,7.300784028392633
1019002,6.956316533275824
1020159,7.135375031768601
1020162,7.330805815687226
1020165,7.344151036750302
1020716,6.599061962900076
1020853,6.750441097360622
1024000,7.128068445434798
1025273,7.187602761563127
1025317,7.436402757236725
1025445,6.596447359511014
1025625,6.893733337785613
1025719,6.591692091313804
1025864,7.28219978055998
1025903,7.479389339572981
1025921,6.456880027215359
1026006,7.460455968327131
1026146,7.366733212917194
1026402,6.408267562201551
1026442,7.1280387796366105
1026593,7.356135538645661
1026899,7.344183064641672
1026901,6.374468769839653
1027441,7.14319057266471
1028913,7.056573954479159
1029883,7.211737605881093
1030145,7.168408810538048
1030394,7.212629445425731
1030509,7.061624318494658
1030550,7.536678478277413
1030684,7.4368179597262545
1030686,7.398699792035066
1030690,7.368518649756871
1031239,7.264945085745156
1031795,7.031370441286187
1034447,7.0716356481973675
1035488,6.672109464727632
1035602,6.889338513111955
1035605,7.412584311991084
1035927,7.439412057648203
1036102,7.2998825231657705
1036107,7.145876995440867
1036329,7.0155936231611715
1036692,7.010729542319238
1037424,7.389723102461079
1038183,6.852301802380342
1038225,6.994874930701744
1038226,7.100350986945853
1038371,7.275095359786425
1038918,7.08938028347245
1039001,7.039934806040651
1039261,7.389633853018192
1039264,7.460706465528263
1039268,7.353412114637685
1039270,6.468412560837351
1039274,7.299333794581156
1039281,6.40657444852659
1039453,7.431016308825638
1039460,7.422023315192565
1039628,7.242179276414266
1039630,7.109032461542457
1039633,7.2530494716968406
1040034,7.324445743758625
1040166,6.384153989354959
1040169,7.463840346833563
1040308,7.606417045245127
1040310,7.196227496773839
1040312,6.993902789239266
1040314,7.394842454540882
1040316,6.492126937827221
1040318,7.540585455673991
1040320,7.30125290312812
1040606,7.015338321891591
1040608,7.360327980498306
1040779,7.2706683974896205
1041436,7.090369903490721
1041531,7.235778738309485
1041630,6.376528730919775
1041719,7.045743558672879
1041721,7.1639553901581845
1041724,7.192824332816872
1041731,7.062155217049652
1041734,7.22931857600158
1042108,7.3318720920226195
1042285,7.243195709435883
1042684,7.228769375997342
1042873,7.173874297879387
1042876,7.3571262541271425
1042877,7.45897991882182
1043221,7.365591453136013
1043300,7.248439833467358
1043303,6.932386117468052
1043308,7.300934239356096
1043603,7.370239022412357
1043653,7.270049990600787
1043656,7.320410125368398
1043894,7.51189641418039
1044093,7.297810369952833
1044407,7.3203018943956515
1044614,6.858027181757702
1044783,6.9598781078635525
1044797,6.757498682975751
1045165,7.025940588565956
1045276,6.987605620127877
1045508,7.132407682193247
1045751,6.714085095312902
1045827,7.008603407307632
1045830,7.486730010140977
1045833,7.509012272347129
1046290,6.8338927124658495
1046293,6.749775485447553
1046335,6.764493318158859
1046421,7.333337957048179
1046424,7.313782397185678
1046427,7.464664996375341
1046551,6.326441399312917
1046555,6.177281806556719
1046894,7.11509445475263
1047282,6.974876788712069
1047317,6.8425921907966565
1047321,6.770953275913524
1047526,7.017233536583597
1047531,7.27810934870909
1047990,7.077563762153674
1047992,7.356076587184651
1047996,6.92000704232253
1048118,7.302750843674439
1048121,7.133177760538083
1048124,7.273232171120277
1048127,6.621556269191509
1048281,7.483116560625373
1048326,6.421513065389024
1048332,6.421513065389024
1048429,7.311442996264947
1048430,7.265483863722938
1048431,7.432645215859308
1048432,7.409734650857054
1048587,6.343848464594129
1048683,7.029790015789521
1048684,6.997184759164479
1048845,6.7701672781764
1048847,7.389032345729304
1048849,7.136067450444211
1049143,7.272086306945766
1049156,7.451491558761781
1049334,6.406843821813956
1049336,6.414372716311363
1049612,7.468165528644569
1049614,7.095276013654528
1049617,7.028109860178342
1049736,7.338467048744494
1049961,7.416163083601016
1049963,7.493299320828736
1049964,7.504158426402212
1049966,7.4574592569113145
1049967,7.44745950838814
1049970,7.350077966487587
1049974,7.368657173329532
1050231,7.384971282526438
1050236,7.479787323860883
1050241,7.402360798236937
1050244,7.50285723723902
1050247,7.142319301720165
1050461,7.402448774916758
1050462,7.406418151366386
1050630,7.271660006499409
1050830,7.343838161338136
1050917,7.299467010090583
1050929,7.263634105766781
1051287,7.438097054817838
1051338,7.327676863047316
1052050,5.717892106528868
1052063,5.986340359114921
1052067,5.848884727927004
1052070,5.747680569384203
1052241,7.138499840361017
1052389,6.949514882428987
1052638,6.780339611282459
1052877,6.7994321633645605
1052878,7.029626915072565
1052907,6.898349537888365
1052917,7.0082108706362805
1053137,6.658780667021549
1053138,6.2436621080206
1053139,6.821048866913809
1053659,7.066838689197617
1053690,6.90847924778553
1053839,7.192884107982798
1054100,7.064789360973905
1054458,7.002644421686114
1054459,6.687461864800738
1054460,7.447336129336995
1054463,7.441216807730088
1054467,6.6965441580988445
1054469,7.337813358554883
1054994,7.046113688793096
1056248,7.029704058940141
1056249,6.963224502331358
1056359,6.890153648887569
1056537,7.125022783810668
1056549,6.980650651288514
1056689,7.04677833005276
1056794,6.846922419867845
1056797,6.819548317891225
1056801,7.118640450524866
1056804,7.270695355375977
1056809,7.375207624911396
1056996,6.101402198599757
1057453,7.428096833130552
1057457,7.339006498406398
1057549,6.7138304991301965
1057552,6.722573684662523
1057967,6.997505988298863
1057968,6.833686953077356
1057970,7.1072737182640715
1057972,6.5903002542482145
1058167,7.338316968370428
1058169,7.3795932614615065
1058376,7.603963619282915
1058401,7.192431160703799
1058405,7.6546793164524045
1058408,7.443253041215023
1058411,7.566141658034412
1058415,7.564259176283865
1058419,7.623555235066556
1058538,7.466749452616739
1058573,7.420113101477552
1058652,7.198719354682486
1058731,7.448984979274947
1058846,7.341454752228594
1059038,7.210542115403335
1060928,7.174402134407688
1061177,7.243883544107578
1061288,6.80106221009978
1061411,6.641151643546238
1061417,6.992013548703163
1061422,6.780977231586329
1061630,6.751084126331645
1061636,7.577761584830646
1061824,7.2331617566624695
1061828,7.285779577060216
1061898,6.886132756246901
1062032,7.376474749880001
1062295,6.9537511438148565
1062691,6.899350171569775
1062784,7.234012942252941
1062790,7.2158486779351705
1063430,7.570266236029333
1063776,7.332807122518088
1063836,7.4572279507670265
1063840,7.298512939182849
1064226,7.213881425042704
1064248,7.438965740945382
1064487,7.337094454036942
1065728,6.979033063122284
1065736,6.674258201638405
1065940,7.036831323117282
1066217,6.887392074201026
1066666,6.609064031687162
1066826,7.445229490005926
1066833,7.332088126118407
1067099,7.323941087681428
1067130,7.319414634150592
1067131,7.3647714972035665
1067135,7.329872721879155
1067137,7.262772074925873
1067419,7.0988305999431764
1067493,7.389355412432989
1067572,6.369980766946287
1067607,7.1848006124516814
1067609,7.1848006124516814
1067743,7.02067145226369
1067744,7.3054551601530795
1067874,6.82782309529169
1067878,7.3054224988643
1068023,7.185999104452141
1068064,7.27730635464771
1068937,7.439845340463
1068940,7.5105155037501765
1069234,7.263324200405853
1069380,7.179111296867217
1069384,7.185808287270437
1069682,7.2432395637363225
1069861,7.3384399125196165
1069862,7.148601369464717
1069866,7.100379812649389
1069870,7.280153291151807
1069873,7.2802155043050885
1069875,7.417919427302795
1069877,7.312920258976752
1069879,7.428698583538552
1069881,7.3347982723347585
1069882,7.24097430976427
1070256,7.482766715217351
1070891,7.257176233611528
1071487,7.200396458632141
1071491,7.239439332571774
1071638,7.100540454658275
1071639,7.259000466787925
1071672,7.06050969370154
1071732,7.1130638393599135
1072575,6.844459661487665
1072960,7.25328415510043
1072976,7.402705507510973
1073473,7.105041468566482
1074333,7.123557196795645
1074340,7.146025457920793
1074625,7.205249631281046
1075111,7.088347059694988
1075506,7.0128093639511375
1075817,6.771217866897669
1076711,6.962768638960323
1076713,7.103881618911412
1077802,7.089164184948847
1078507,7.021745400249986
1078510,6.975154336972584
1078516,7.040737842008937
1079105,7.171971496283927
1079552,7.177755742725022
1079761,6.978698235474681
1079767,7.385638391905549
1079978,7.38725435218717
1081367,6.352862423705367
1081389,6.401689000115065
1081393,6.375194661968815
1081615,6.9280484226737595
1081627,6.427964238570145
1084047,7.1320496834126565
1084048,6.354199053262318
1085333,6.911426757045542
1085345,7.116710564942623
1085433,7.080267959768925
1086848,6.577395969846873
1086968,6.948468541639155
1088811,6.393106855715306
1088898,7.15339358174076
1089046,7.380334459304368
1089052,7.4464572999244405
1089308,6.925225044998029
1089553,6.64051540752568
1089571,7.082859776325258
1089685,7.0450799842885115
1089687,7.028309544541416
1090081,6.8639545000079965
1090208,7.243013028770399
1091538,7.187621458360164
1091661,6.936605443433201
1094521,7.145003014766186
1094651,7.359243846828669
1094727,6.918666391973886
1095230,7.0245265409885995
1108854,6.322812913236669
1112613,6.2359645417267835
1116131,7.103332149260032
1117549,6.245943361974374
1118104,6.342393652775188
1119602,7.4113688817116525
1120387,7.008991063545528
1139301,6.983071722064128
1139305,7.12331639242616
1140940,6.492221742177825
1149887,6.836941792338787
2001712,6.492108128976315
2002617,7.266656983598342
2002637,7.204799580446035
2003412,7.346827137747121
2003413,7.052358461509489
2003575,6.967790675975087
2003585,6.905873619136781
2006397,7.406255268177495
2007661,6.995160077010942
2007664,6.797377194605554
2011615,7.07059588443961
2011908,6.853345237907128
2012957,6.978163449296141
2012961,6.791722058154648
2012965,6.807457008554301
2012969,6.881051687450783
2014126,7.548233288683394
2016554,7.078293799915357
2017348,7.026853456282379
2018391,7.319653719070652
2018394,7.407295183828451
2018398,7.215608235115399
2031635,6.48550909758873
3001331,6.6703685572397085
3001866,6.853184447253995
3004062,7.228284702417318
3004177,7.024506290021663
3004564,7.059308322781534
3004659,6.494065136887845
3005408,7.1805523784909395
3007548,7.128831684310599
3008233,7.046496857192713
3008235,6.576292085435154
3008237,7.238877976242192
3010114,7.3996824245060715
3010726,7.302240204152754
3016210,7.379698433076707
3025332,7.443243281894681
