ID,取引価格（総額）_log
1000077,7.87180052358838
1000129,6.764894993315804
1000130,7.123866497934834
1000132,7.089927390390959
1000133,6.59274495067631
1000134,7.675619897700187
1000135,7.536686822542924
1000417,6.486152335927703
1000419,6.394401228205551
1000420,7.918692799650963
1000421,7.719889320209983
1000424,7.483838093676458
1000426,7.297896732590051
1000591,7.429628158519124
1000593,7.398593719943013
1000594,7.547547855020511
1000773,6.694551036249925
1000774,6.790230420993272
1000776,6.693536899129307
1000838,7.1278246237834715
1000841,7.099036222396311
1000845,7.554737825678514
1000848,7.082642571384842
1000851,6.393716307320302
1001023,7.5627939048653445
1001025,7.625622355440093
1001027,7.891171962085143
1001161,7.206037947182033
1001200,7.717188294750175
1001201,7.510047050898043
1001328,6.4690478589357285
1001330,7.464731993045649
1001429,7.299688839956643
1001432,7.561447214783537
1001513,7.436800026712754
1001575,7.315564099985807
1001578,7.51088820129269
1001637,7.4248360637171835
1001712,6.6108256924854025
1001888,7.581795650988712
1001942,7.768786609735657
1001945,7.634713822554726
1001948,7.368960975926802
1001954,7.902190799466379
1001957,7.322438840254189
1002322,7.59315388914644
1002753,7.425867840763034
1002850,7.590375631549118
1002906,7.299362622884517
1002907,6.597946490191548
1002948,7.38164706956551
1002950,7.034371207728387
1002952,6.909947149354921
1003048,7.640204295099582
1003051,6.787136923600505
1003052,7.486406896030366
1003054,7.019833475104449
1003056,6.385908054259111
1003059,7.640204295099582
1003062,7.4956577891170735
1003064,7.650080385955228
1003203,7.595588992526267
1003289,6.953388422600077
1003291,7.541342438353016
1003418,7.567350564275159
1003421,7.18152065516711
1003424,6.889044535469955
1003607,7.301884383773085
1003682,7.288282521532549
1003785,7.584199865164768
1003914,7.019626389930232
1003977,7.403646887648104
1004102,7.561966517528718
1004599,7.561033914728244
1004738,7.5167218371790385
1004801,7.578087900056469
1004805,7.574993707609157
1005034,6.951103349531763
1005105,7.139371444148327
1005110,7.48879873137016
1005116,7.463482822539289
1005121,7.443132165438712
1005203,6.508843120618792
1005255,7.403010381185733
1005266,7.090470962090263
1005268,6.885085674691149
1005270,7.580960400401777
1005273,6.885085674691149
1005367,7.725441170711309
1005377,7.613743415943384
1005378,7.45857712831882
1005380,7.461032173244822
1005382,7.551148290915497
1005575,7.60640270800972
1005596,6.586847575235187
1005598,6.788209728838764
1005654,7.4032956690187675
1005658,7.448802318424659
1005662,7.433550478174987
1005666,7.482822337032532
1005670,7.3907443652903035
1005673,7.518326976312434
1005676,6.604355163700197
1005678,6.88784004247192
1005811,6.855794444473159
1005813,7.474888640646804
1005942,6.252626682869201
1005943,7.010996806768776
1005945,6.196104748328118
1006265,7.466520796431457
1006427,6.952336476916783
1006431,6.63238584551544
1006435,6.276516530253294
1006580,7.314986593667142
1006650,7.251436722193353
1006653,7.11338416818456
1006797,7.357360982266484
1007115,7.536217333604648
1007180,7.071711513999636
1007356,6.747756531137445
1007424,6.983552139165064
1007426,7.13520165330476
1007429,6.747126152726106
1007507,6.864729214747892
1007511,7.0368971222810766
1007802,6.927985418626625
1008066,7.220705652755576
1008069,7.022266808766684
1008173,6.225904442286188
1008176,7.187487359251545
1008180,6.956158649005085
1008460,7.604280519151152
1008462,7.522171387589053
1008547,6.872244381306986
1008658,6.949112171795422
1008724,7.509120787129859
1008777,7.170309601014671
1008779,7.252440416668659
1008780,7.542685539477219
1008972,7.213626134392207
1009091,7.424879174662843
1009289,7.148383110486112
1009291,7.490297944725164
1009320,6.986877979951666
1009322,7.377779808695446
1009533,6.972302684272979
1009578,6.909996013069161
1009611,7.684136464198026
1009617,7.603003819392898
1009834,6.821485962289776
1010110,7.551913782309238
1010325,7.111752858511766
1010328,7.283748418110987
1010591,7.490661046691346
1010594,7.4009960771073695
1010596,7.4009960771073695
1010624,6.973704658766302
1010667,7.3682703091756085
1010675,7.348582147639447
1010769,7.4332789232625105
1010881,6.664096052207082
1010970,6.3692126865838645
1010971,7.304428814514583
1011157,6.600830757713637
1011182,6.837360323971521
1011236,7.237801974024096
1011239,7.056171705647332
1011426,7.634580589637357
1011435,7.090297224450255
1011563,7.064965051781154
1011568,6.882330831290269
1011695,6.943815052368432
1011871,7.257073138345111
1011883,7.256783853096216
1012003,7.45321248828759
1012245,6.993380968847583
1012422,7.695886163185437
1012448,6.883898363321292
1012544,6.627429779308828
1012548,6.560463041188163
1012553,6.410386666189845
1012558,6.551278500292092
1012563,6.5366550464581765
1012567,6.483826944471143
1012570,6.431382503620079
1012573,6.378954905901696
1012576,6.80961738496574
1012580,6.80961738496574
1013250,6.989776094167942
1013746,7.141543801974914
1013747,7.1306638272274965
1013770,7.915395657456789
1013773,7.510946062700093
1013866,6.340264042431889
1013868,6.336611860444778
1013870,6.798468828027774
1013958,7.429107374160823
1013993,7.4582244767910115
1014053,7.543196733376555
1014056,6.538329887910997
1014059,6.637252881391733
1014165,6.539186489869653
1014211,7.602529069154936
1014307,7.1382525624275655
1014372,6.683489652721167
1014375,7.139150569623903
1014378,6.555367139714889
1014446,7.030604533486187
1014557,6.320246116443135
1014761,7.136379178236469
1014811,7.050585243660273
1014996,6.5791726764591
1014998,7.341064456048466
1015000,6.555924228055061
1015318,7.284287947948826
1015322,7.284287947948826
1015470,7.304336916226523
1015739,7.224897610216758
1015743,6.7232416369497
