ID,取引価格（総額）_log
1000077,7.865052873694101
1000129,6.765535187314754
1000130,7.08694521204645
1000132,7.093709729079278
1000133,6.604778433814274
1000134,7.658815812613852
1000135,7.544599011687768
1000417,6.437487330815984
1000419,6.402062450550424
1000420,7.886120701238101
1000421,7.694030079831275
1000424,7.508704350180431
1000426,7.341089218008901
1000591,7.39501180657656
1000593,7.40580861556748
1000594,7.53549761691669
1000773,6.767117199996513
1000774,6.8083499169722685
1000776,6.683678566927495
1000838,7.118220061178842
1000841,7.078071232357326
1000845,7.550864502310982
1000848,7.108196485442498
1000851,6.392319953002953
1001023,7.629402096386842
1001025,7.626716602904499
1001027,7.810581111627023
1001161,7.157303826571272
1001200,7.660071073488884
1001201,7.475864084277878
1001328,6.488477678843166
1001330,7.419181239828372
1001429,7.342480271295441
1001432,7.530017292317478
1001513,7.458549823149246
1001575,7.302354685284321
1001578,7.518599890092706
1001637,7.4270805551106704
1001712,6.610726953832473
1001888,7.574016891129017
1001942,7.676755210476213
1001945,7.5924637527167445
1001948,7.418311321314249
1001954,7.8341163420424085
1001957,7.315746188076876
1002322,7.591897738526517
1002753,7.426345679660094
1002850,7.599406806187795
1002906,7.34507840445117
1002907,6.602291612671879
1002948,7.384401804022195
1002950,7.073450966412262
1002952,6.946468425093096
1003048,7.6133490905914885
1003051,6.779182879326374
1003052,7.465116250118281
1003054,6.999446639437272
1003056,6.349140607764126
1003059,7.6133490905914885
1003062,7.455389293092134
1003064,7.6088307309150345
1003203,7.624463487136684
1003289,6.972339939215365
1003291,7.531218735506141
1003418,7.5518194409644
1003421,7.14381731106056
1003424,6.8530238868531175
1003607,7.29085665366286
1003682,7.26505896278393
1003785,7.540147093830445
1003914,6.980121787908555
1003977,7.425381527596706
1004102,7.5430691558223195
1004599,7.51924009211382
1004738,7.524001151956884
1004801,7.575579552981049
1004805,7.59414475034628
1005034,7.0437811315811745
1005105,7.084998391246505
1005110,7.51022215392706
1005116,7.471458891991193
1005121,7.464287850436068
1005203,6.5111542892575995
1005255,7.397637756831206
1005266,7.008261169189903
1005268,6.885248945868564
1005270,7.5900109391966435
1005273,6.885248945868564
1005367,7.68531555728408
1005377,7.583724444272035
1005378,7.460168110784384
1005380,7.427053106146581
1005382,7.5202019142416185
1005575,7.5749916008395894
1005596,6.505601770309805
1005598,6.836510861062905
1005654,7.370048716054945
1005658,7.464124029018363
1005662,7.439089918566288
1005666,7.546772203911617
1005670,7.4039203034253545
1005673,7.521286290978523
1005676,6.616874016005418
1005678,6.912868760857493
1005811,6.877570276208242
1005813,7.449352767000719
1005942,6.313230755802388
1005943,7.031182021147176
1005945,6.284666399511283
1006265,7.435377177619071
1006427,6.958683697512502
1006431,6.704556671774523
1006435,6.278219257336442
1006580,7.311710350059982
1006650,7.229068563641079
1006653,7.149640769911766
1006797,7.373528709782037
1007115,7.51145583347845
1007180,7.035334442881357
1007356,6.722583695678931
1007424,6.9409507648655335
1007426,7.139837168891053
1007429,6.78618598293324
1007507,6.860255757042778
1007511,7.049911363760098
1007802,6.969061718222549
1008066,7.245807719224787
1008069,6.968767660111325
1008173,6.204914114488365
1008176,7.219490821017698
1008180,6.99667226577602
1008460,7.575530832348653
1008462,7.49559378761605
1008547,6.875468243092641
1008658,6.894503761813474
1008724,7.520405111479976
1008777,7.20869420839478
1008779,7.262092556376171
1008780,7.571070244704764
1008972,7.197149021375417
1009091,7.384271799753145
1009289,7.142853644526406
1009291,7.483845885325064
1009320,7.036855278337393
1009322,7.4254054020782085
1009533,6.957531434482032
1009578,6.850316124128762
1009611,7.651803063481611
1009617,7.534444852772482
1009834,6.78447859674983
1010110,7.538564440922111
1010325,7.057576590390653
1010328,7.306728197019643
1010591,7.454907186441136
1010594,7.401880800385709
1010596,7.401880800385709
1010624,7.000858947188265
1010667,7.4036282626503285
1010675,7.272488506338483
1010769,7.47418239459535
1010881,6.602924100470117
1010970,6.324951577717348
1010971,7.331307047257218
1011157,6.5741741513804675
1011182,6.773733934241487
1011236,7.256882449880464
1011239,7.082453071668597
1011426,7.614837623077765
1011435,7.096230007698316
1011563,7.068781189610258
1011568,6.855195514084549
1011695,6.907186169275557
1011871,7.28145069027956
1011883,7.263754336828431
1012003,7.487119450426583
1012245,6.971218572692437
1012422,7.697935979821427
1012448,6.918559363456633
1012544,6.556151970036223
1012548,6.570835682264116
1012553,6.3594923100092675
1012558,6.546434246618773
