ID,取引価格（総額）_log
1000077,7.880034781262878
1000129,6.743269631393756
1000130,7.128529500181243
1000132,7.11620583560822
1000133,6.626344946369397
1000134,7.6782335716224415
1000135,7.5505915679843385
1000417,6.453927071604542
1000419,6.381355759286998
1000420,7.8568223707437035
1000421,7.691780013964236
1000424,7.479796686803789
1000426,7.321458760956448
1000591,7.421940411512549
1000593,7.427884024972352
1000594,7.551351663855669
1000773,6.720254146155925
1000774,6.829324512462877
1000776,6.6235258615515775
1000838,7.1585350267443895
1000841,7.071763324565461
1000845,7.607954701201163
1000848,7.1026145274520225
1000851,6.457265346206828
1001023,7.603960863841143
1001025,7.627837582531944
1001027,7.779305739723085
1001161,7.163717952906729
1001200,7.650140064178247
1001201,7.541952289024765
1001328,6.461316272192009
1001330,7.481569390761685
1001429,7.363285175385077
1001432,7.530392957111985
1001513,7.479446684960123
1001575,7.348743291588515
1001578,7.444642437889577
1001637,7.448781969008541
1001712,6.609158737131126
1001888,7.587508701835717
1001942,7.705374736691899
1001945,7.644526345823989
1001948,7.40182998743676
1001954,7.859440725931535
1001957,7.348982507500194
1002322,7.607289063785757
1002753,7.390989130162984
1002850,7.5307188692902
1002906,7.335844064421107
1002907,6.654765474408965
1002948,7.434965506139479
1002950,7.066632330155099
1002952,6.966797497680819
1003048,7.6522239213588605
1003051,6.770872821605411
1003052,7.481501453396489
1003054,7.0190464331425275
1003056,6.414702000516673
1003059,7.6522239213588605
1003062,7.503243715090549
1003064,7.619507197402005
1003203,7.628437780472175
1003289,6.993118658363965
1003291,7.576567041259793
1003418,7.56685416675908
1003421,7.181660377769386
1003424,6.881051276121604
1003607,7.260358738929454
1003682,7.273713899782563
1003785,7.563801263351349
1003914,6.977800403496146
1003977,7.44132029884127
1004102,7.554269475458284
1004599,7.5199157852808325
1004738,7.569609071992733
1004801,7.58773041433403
1004805,7.58061891843627
1005034,6.993716841917945
1005105,7.1311971493345085
1005110,7.533484551233017
1005116,7.514297255392358
1005121,7.500158293339966
1005203,6.482644093939166
1005255,7.441366340793096
1005266,7.022573978451851
1005268,6.90386520447228
1005270,7.551306042317962
1005273,6.90386520447228
1005367,7.691089124905596
1005377,7.583640779645207
1005378,7.473088270626903
1005380,7.458723277099007
1005382,7.513921086300086
1005575,7.5612182011747135
1005596,6.519444482064975
1005598,6.796056905200893
1005654,7.422689722096663
1005658,7.503530952940006
1005662,7.475223666366638
1005666,7.524589590280632
1005670,7.410109002313676
1005673,7.543546945632625
1005676,6.597779769034767
1005678,6.924238072074498
1005811,6.900056485959919
